,tconst,primaryTitle,startYear,genres,averageRating,budget,ww_gross,budget1mil,ww_gross1mil,ROI,genre_list,Mystery,Comedy,Thriller,Sci-Fi,Adventure,Animation,genre_count,top_genre_list
1441,tt6644200,A Quiet Place,2018,"Drama,Horror,Sci-Fi",7.5,17000000.0,340949051.0,17.0,340.95,1905.5826529411763,"['Drama', 'Horror', 'Sci-Fi']",False,False,False,True,False,False,3,Sci-Fi
1442,tt6660238,Crazy Alien,2019,"Comedy,Sci-Fi",5.7,105000000.0,327598891.0,105.0,327.6,211.9989438095238,"['Comedy', 'Sci-Fi']",False,True,False,True,False,False,2,Comedy
1442,tt6660238,Crazy Alien,2019,"Comedy,Sci-Fi",5.7,105000000.0,327598891.0,105.0,327.6,211.9989438095238,"['Comedy', 'Sci-Fi']",False,True,False,True,False,False,2,Sci-Fi
1443,tt6663582,The Spy Who Dumped Me,2018,"Action,Adventure,Comedy",6.0,40000000.0,75336527.0,40.0,75.34,88.3413175,"['Action', 'Adventure', 'Comedy']",False,True,False,False,True,False,3,Adventure
1443,tt6663582,The Spy Who Dumped Me,2018,"Action,Adventure,Comedy",6.0,40000000.0,75336527.0,40.0,75.34,88.3413175,"['Action', 'Adventure', 'Comedy']",False,True,False,False,True,False,3,Comedy
1445,tt6697582,Arif V 216,2018,"Comedy,Music,Sci-Fi",7.2,9000000.0,13547689.0,9.0,13.55,50.52987777777778,"['Comedy', 'Music', 'Sci-Fi']",False,True,False,True,False,False,3,Comedy
1445,tt6697582,Arif V 216,2018,"Comedy,Music,Sci-Fi",7.2,9000000.0,13547689.0,9.0,13.55,50.52987777777778,"['Comedy', 'Music', 'Sci-Fi']",False,True,False,True,False,False,3,Sci-Fi
1446,tt6708044,The Tribe,2018,Comedy,5.8,4130000.0,7318071.0,4.13,7.32,77.19300242130751,['Comedy'],False,True,False,False,False,False,1,Comedy
1447,tt6722030,The Intruder,2019,"Drama,Horror,Mystery",5.6,8000000.0,41092397.0,8.0,41.09,413.65496249999995,"['Drama', 'Horror', 'Mystery']",True,False,False,False,False,False,3,Horror
1447,tt6722030,The Intruder,2019,"Drama,Horror,Mystery",5.6,8000000.0,41092397.0,8.0,41.09,413.65496249999995,"['Drama', 'Horror', 'Mystery']",True,False,False,False,False,False,3,Mystery
1448,tt6736198,Ready to Mingle,2019,Comedy,5.9,1450000.0,3231457.0,1.45,3.23,122.85910344827586,['Comedy'],False,True,False,False,False,False,1,Comedy
1449,tt6751668,Parasite,2019,"Comedy,Drama,Thriller",8.6,11400000.0,264281939.0,11.4,264.28,2218.2626228070176,"['Comedy', 'Drama', 'Thriller']",False,True,True,False,False,False,3,Comedy
1449,tt6751668,Parasite,2019,"Comedy,Drama,Thriller",8.6,11400000.0,264281939.0,11.4,264.28,2218.2626228070176,"['Comedy', 'Drama', 'Thriller']",False,True,True,False,False,False,3,Thriller
1450,tt6772950,Truth or Dare,2018,"Horror,Thriller",5.2,3500000.0,95330493.0,3.5,95.33,2623.7283714285713,"['Horror', 'Thriller']",False,False,True,False,False,False,2,Horror
1450,tt6772950,Truth or Dare,2018,"Horror,Thriller",5.2,3500000.0,95330493.0,3.5,95.33,2623.7283714285713,"['Horror', 'Thriller']",False,False,True,False,False,False,2,Thriller
1451,tt6781982,Night School,2018,Comedy,5.6,29000000.0,103105878.0,29.0,103.11,255.53751034482758,['Comedy'],False,True,False,False,False,False,1,Comedy
1452,tt6791096,I Feel Pretty,2018,"Comedy,Romance",5.5,32000000.0,94539426.0,32.0,94.54,195.43570625,"['Comedy', 'Romance']",False,True,False,False,False,False,2,Comedy
1453,tt6793580,Champions,2018,"Comedy,Drama,Family",7.2,5310000.0,25664315.0,5.31,25.66,383.3204331450094,"['Comedy', 'Drama', 'Family']",False,True,False,False,False,False,3,Comedy
1454,tt6802308,The 15:17 to Paris,2018,"Biography,Drama,Thriller",5.2,30000000.0,57076286.0,30.0,57.08,90.25428666666667,"['Biography', 'Drama', 'Thriller']",False,False,True,False,False,False,3,Thriller
1455,tt6803212,Don't Let Go,2019,"Drama,Horror,Mystery",6.2,5000000.0,5288011.0,5.0,5.29,5.76022,"['Drama', 'Horror', 'Mystery']",True,False,False,False,False,False,3,Horror
1455,tt6803212,Don't Let Go,2019,"Drama,Horror,Mystery",6.2,5000000.0,5288011.0,5.0,5.29,5.76022,"['Drama', 'Horror', 'Mystery']",True,False,False,False,False,False,3,Mystery
1456,tt6806448,Fast & Furious Presents: Hobbs & Shaw,2019,"Action,Adventure,Thriller",6.4,200000000.0,759056935.0,200.0,759.06,279.5284675,"['Action', 'Adventure', 'Thriller']",False,False,True,False,True,False,3,Adventure
1456,tt6806448,Fast & Furious Presents: Hobbs & Shaw,2019,"Action,Adventure,Thriller",6.4,200000000.0,759056935.0,200.0,759.06,279.5284675,"['Action', 'Adventure', 'Thriller']",False,False,True,False,True,False,3,Thriller
1457,tt6811018,The Kid Who Would Be King,2019,"Action,Adventure,Family",6.0,59000000.0,32140970.0,59.0,32.14,-45.52377966101695,"['Action', 'Adventure', 'Family']",False,False,False,False,True,False,3,Adventure
1458,tt6817202,The King's Case Note,2017,"Comedy,Mystery",6.4,8540000.0,11383493.0,8.54,11.38,33.296170960187354,"['Comedy', 'Mystery']",True,True,False,False,False,False,2,Comedy
1458,tt6817202,The King's Case Note,2017,"Comedy,Mystery",6.4,8540000.0,11383493.0,8.54,11.38,33.296170960187354,"['Comedy', 'Mystery']",True,True,False,False,False,False,2,Mystery
1459,tt6818140,"Help, I Shrunk My Parents",2018,"Action,Adventure,Comedy",4.9,8260000.0,8292310.0,8.26,8.29,0.39116222760290553,"['Action', 'Adventure', 'Comedy']",False,True,False,False,True,False,3,Adventure
1459,tt6818140,"Help, I Shrunk My Parents",2018,"Action,Adventure,Comedy",4.9,8260000.0,8292310.0,8.26,8.29,0.39116222760290553,"['Action', 'Adventure', 'Comedy']",False,True,False,False,True,False,3,Comedy
1460,tt6820256,Arctic,2018,"Adventure,Drama",6.8,2000000.0,4144008.0,2.0,4.14,107.2004,"['Adventure', 'Drama']",False,False,False,False,True,False,2,Adventure
1461,tt6823368,Glass,2019,"Drama,Sci-Fi,Thriller",6.7,20000000.0,246999039.0,20.0,247.0,1134.995195,"['Drama', 'Sci-Fi', 'Thriller']",False,False,True,True,False,False,3,Sci-Fi
1461,tt6823368,Glass,2019,"Drama,Sci-Fi,Thriller",6.7,20000000.0,246999039.0,20.0,247.0,1134.995195,"['Drama', 'Sci-Fi', 'Thriller']",False,False,True,True,False,False,3,Thriller
1462,tt6838702,Rolling to You,2018,"Comedy,Romance",6.5,8260000.0,22466659.0,8.26,22.47,171.99345036319613,"['Comedy', 'Romance']",False,True,False,False,False,False,2,Comedy
1463,tt6850820,Peppermint,2018,"Action,Drama,Thriller",6.5,25000000.0,53918723.0,25.0,53.92,115.674892,"['Action', 'Drama', 'Thriller']",False,False,True,False,False,False,3,Thriller
1464,tt6857112,Us,2019,"Horror,Mystery,Thriller",6.9,20000000.0,255184580.0,20.0,255.18,1175.9229,"['Horror', 'Mystery', 'Thriller']",True,False,True,False,False,False,3,Horror
1464,tt6857112,Us,2019,"Horror,Mystery,Thriller",6.9,20000000.0,255184580.0,20.0,255.18,1175.9229,"['Horror', 'Mystery', 'Thriller']",True,False,True,False,False,False,3,Mystery
1464,tt6857112,Us,2019,"Horror,Mystery,Thriller",6.9,20000000.0,255184580.0,20.0,255.18,1175.9229,"['Horror', 'Mystery', 'Thriller']",True,False,True,False,False,False,3,Thriller
1465,tt6857166,Book Club,2018,"Comedy,Drama,Romance",6.1,10000000.0,104438188.0,10.0,104.44,944.38188,"['Comedy', 'Drama', 'Romance']",False,True,False,False,False,False,3,Comedy
1466,tt6857250,Fantastica: A Boonie Bears Adventure,2017,"Action,Adventure,Animation",6.2,90000000.0,77151096.0,90.0,77.15,-14.27656,"['Action', 'Adventure', 'Animation']",False,False,False,False,True,True,3,Adventure
1466,tt6857250,Fantastica: A Boonie Bears Adventure,2017,"Action,Adventure,Animation",6.2,90000000.0,77151096.0,90.0,77.15,-14.27656,"['Action', 'Adventure', 'Animation']",False,False,False,False,True,True,3,Animation
1468,tt6878882,Operation Red Sea,2018,"Action,Drama,Thriller",6.7,70000000.0,579330426.0,70.0,579.33,727.6148942857143,"['Action', 'Drama', 'Thriller']",False,False,True,False,False,False,3,Thriller
1469,tt6903084,Toys & Pets,2017,"Adventure,Animation",5.5,12000000.0,5057715.0,12.0,5.06,-57.852375,"['Adventure', 'Animation']",False,False,False,False,True,True,2,Adventure
1469,tt6903084,Toys & Pets,2017,"Adventure,Animation",5.5,12000000.0,5057715.0,12.0,5.06,-57.852375,"['Adventure', 'Animation']",False,False,False,False,True,True,2,Animation
1470,tt6907804,Yolki novye,2017,Comedy,4.2,3000000.0,15735317.0,3.0,15.74,424.51056666666665,['Comedy'],False,True,False,False,False,False,1,Comedy
1472,tt6911608,Mamma Mia! Here We Go Again,2018,"Comedy,Musical,Romance",6.7,75000000.0,420376488.0,75.0,420.38,460.501984,"['Comedy', 'Musical', 'Romance']",False,True,False,False,False,False,4,Comedy
1473,tt6912580,Didi's Dream,2017,"Comedy,Fantasy,Romance",5.1,1500000.0,4013033.0,1.5,4.01,167.53553333333332,"['Comedy', 'Fantasy', 'Romance']",False,True,False,False,False,False,3,Comedy
1474,tt6921996,Johnny English Strikes Again,2018,"Action,Adventure,Comedy",6.2,25000000.0,158970776.0,25.0,158.97,535.883104,"['Action', 'Adventure', 'Comedy']",False,True,False,False,True,False,3,Adventure
1474,tt6921996,Johnny English Strikes Again,2018,"Action,Adventure,Comedy",6.2,25000000.0,158970776.0,25.0,158.97,535.883104,"['Action', 'Adventure', 'Comedy']",False,True,False,False,True,False,3,Comedy
1475,tt6924650,Midway,2019,"Action,Adventure,Drama",6.7,100000000.0,125648634.0,100.0,125.65,25.648633999999998,"['Action', 'Adventure', 'Drama']",False,False,False,False,True,False,3,Adventure
1476,tt6966692,Green Book,2018,"Biography,Comedy,Drama",8.2,23000000.0,321752656.0,23.0,321.75,1298.9245913043478,"['Biography', 'Comedy', 'Drama']",False,True,False,False,False,False,3,Comedy
1477,tt6981702,Empowered,2018,Comedy,5.8,4602000.0,5520738.0,4.6,5.52,19.963885267275096,['Comedy'],False,True,False,False,False,False,1,Comedy
1478,tt6995612,Gaston Lagaffe,2018,Comedy,4.3,20000000.0,4348198.0,20.0,4.35,-78.25900999999999,['Comedy'],False,True,False,False,False,False,1,Comedy
1480,tt7014006,Eighth Grade,2018,"Comedy,Drama",7.4,2000000.0,14347433.0,2.0,14.35,617.37165,"['Comedy', 'Drama']",False,True,False,False,False,False,2,Comedy
1481,tt7025388,Abigail,2019,"Action,Adventure,Fantasy",4.9,20000000.0,1940234.0,20.0,1.94,-90.29883,"['Action', 'Adventure', 'Fantasy']",False,False,False,False,True,False,3,Adventure
1482,tt7025976,The Emperor of Paris,2018,"Adventure,Crime,History",6.3,26078000.0,7611035.0,26.08,7.61,-70.81434542526267,"['Adventure', 'Crime', 'History']",False,False,False,False,True,False,3,Adventure
1484,tt7040874,A Simple Favor,2018,"Comedy,Crime,Drama",6.8,20000000.0,97644617.0,20.0,97.64,388.223085,"['Comedy', 'Crime', 'Drama']",False,True,False,False,False,False,3,Comedy
1485,tt7048622,The Insult,2017,"Crime,Drama,Thriller",7.7,3000000.0,3601603.0,3.0,3.6,20.053433333333334,"['Crime', 'Drama', 'Thriller']",False,False,True,False,False,False,3,Thriller
1486,tt7050476,Kikoriki. Deja Vu,2018,"Adventure,Animation,Comedy",5.1,50000000.0,4562667.0,50.0,4.56,-90.874666,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Adventure
1486,tt7050476,Kikoriki. Deja Vu,2018,"Adventure,Animation,Comedy",5.1,50000000.0,4562667.0,50.0,4.56,-90.874666,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Animation
1486,tt7050476,Kikoriki. Deja Vu,2018,"Adventure,Animation,Comedy",5.1,50000000.0,4562667.0,50.0,4.56,-90.874666,"['Adventure', 'Animation', 'Comedy']",False,True,False,False,True,True,3,Comedy
1487,tt7054636,A Madea Family Funeral,2019,Comedy,4.4,20000000.0,74747725.0,20.0,74.75,273.738625,['Comedy'],False,True,False,False,False,False,1,Comedy
1490,tt7095482,The Candidate,2018,"Adventure,Drama,Thriller",7.2,4720000.0,4206101.0,4.72,4.21,-10.887690677966102,"['Adventure', 'Drama', 'Thriller']",False,False,True,False,True,False,3,Adventure
1490,tt7095482,The Candidate,2018,"Adventure,Drama,Thriller",7.2,4720000.0,4206101.0,4.72,4.21,-10.887690677966102,"['Adventure', 'Drama', 'Thriller']",False,False,True,False,True,False,3,Thriller
1491,tt7105944,There's No Place Like Home,2018,"Comedy,Drama,Romance",5.9,8850000.0,11740817.0,8.85,11.74,32.6645988700565,"['Comedy', 'Drama', 'Romance']",False,True,False,False,False,False,3,Comedy
1493,tt7126758,Loca Por El Trabajo,2018,Comedy,4.3,1215000.0,2105743.0,1.22,2.11,73.31218106995885,['Comedy'],False,True,False,False,False,False,1,Comedy
1494,tt7131622,Once Upon a Time... in Hollywood,2019,"Comedy,Drama",7.7,90000000.0,374343626.0,90.0,374.34,315.9373622222222,"['Comedy', 'Drama']",False,True,False,False,False,False,2,Comedy
1495,tt7131870,Wolf Warrior 2,2017,"Action,Drama,Thriller",6.0,30100000.0,870325439.0,30.1,870.33,2791.4466411960134,"['Action', 'Drama', 'Thriller']",False,False,True,False,False,False,3,Thriller
1496,tt7132578,The Footballest,2018,"Adventure,Comedy,Sport",4.8,4130000.0,3934443.0,4.13,3.93,-4.735036319612591,"['Adventure', 'Comedy', 'Sport']",False,True,False,False,True,False,3,Adventure
1496,tt7132578,The Footballest,2018,"Adventure,Comedy,Sport",4.8,4130000.0,3934443.0,4.13,3.93,-4.735036319612591,"['Adventure', 'Comedy', 'Sport']",False,True,False,False,True,False,3,Comedy
1497,tt7136896,Aladdin 2,2018,Comedy,3.4,20060000.0,19024452.0,20.06,19.02,-5.1622532402791625,['Comedy'],False,True,False,False,False,False,1,Comedy
1500,tt7139246,Leo Da Vinci: Mission Mona Lisa,2018,"Adventure,Animation,Family",5.1,11800000.0,2588859.0,11.8,2.59,-78.06051694915254,"['Adventure', 'Animation', 'Family']",False,False,False,False,True,True,3,Adventure
1500,tt7139246,Leo Da Vinci: Mission Mona Lisa,2018,"Adventure,Animation,Family",5.1,11800000.0,2588859.0,11.8,2.59,-78.06051694915254,"['Adventure', 'Animation', 'Family']",False,False,False,False,True,True,3,Animation
1501,tt7153766,Unsane,2018,"Drama,Horror,Mystery",6.4,1500000.0,14293601.0,1.5,14.29,852.9067333333334,"['Drama', 'Horror', 'Mystery']",True,False,False,False,False,False,3,Horror
1501,tt7153766,Unsane,2018,"Drama,Horror,Mystery",6.4,1500000.0,14293601.0,1.5,14.29,852.9067333333334,"['Drama', 'Horror', 'Mystery']",True,False,False,False,False,False,3,Mystery
1502,tt7169514,Dilili in Paris,2018,"Adventure,Animation,Family",7.0,8142000.0,4943572.0,8.14,4.94,-39.28307541144682,"['Adventure', 'Animation', 'Family']",False,False,False,False,True,True,3,Adventure
1502,tt7169514,Dilili in Paris,2018,"Adventure,Animation,Family",7.0,8142000.0,4943572.0,8.14,4.94,-39.28307541144682,"['Adventure', 'Animation', 'Family']",False,False,False,False,True,True,3,Animation
1503,tt7195416,Demi soeurs,2018,Comedy,5.8,2950000.0,1862432.0,2.95,1.86,-36.86671186440678,['Comedy'],False,True,False,False,False,False,1,Comedy
1504,tt7204006,Love and Bullets,2017,"Comedy,Crime,Musical",6.3,2950000.0,1668753.0,2.95,1.67,-43.432101694915254,"['Comedy', 'Crime', 'Musical']",False,True,False,False,False,False,4,Comedy
1505,tt7217128,B̩cassine!,2018,"Adventure,Comedy,Family",5.6,5141781.0,1698442.0,5.14,1.7,-66.96782690666912,"['Adventure', 'Comedy', 'Family']",False,True,False,False,True,False,3,Adventure
1505,tt7217128,B̩cassine!,2018,"Adventure,Comedy,Family",5.6,5141781.0,1698442.0,5.14,1.7,-66.96782690666912,"['Adventure', 'Comedy', 'Family']",False,True,False,False,True,False,3,Comedy
1508,tt7279188,Woman at War,2018,"Adventure,Comedy,Drama",7.4,2950000.0,4474828.0,2.95,4.47,51.68908474576271,"['Adventure', 'Comedy', 'Drama']",False,True,False,False,True,False,3,Adventure
1508,tt7279188,Woman at War,2018,"Adventure,Comedy,Drama",7.4,2950000.0,4474828.0,2.95,4.47,51.68908474576271,"['Adventure', 'Comedy', 'Drama']",False,True,False,False,True,False,3,Comedy
1509,tt7286456,Joker,2019,"Crime,Drama,Thriller",8.5,55000000.0,1074251311.0,55.0,1074.25,1853.184201818182,"['Crime', 'Drama', 'Thriller']",False,False,True,False,False,False,3,Thriller
1510,tt7294400,Mirreyes contra Godinez,2019,Comedy,5.2,1260000.0,11940579.0,1.26,11.94,847.665,['Comedy'],False,True,False,False,False,False,1,Comedy
1511,tt7304802,The Legacy of the Bones,2019,"Crime,Thriller",6.1,6254000.0,1981353.0,6.25,1.98,-68.31862807803006,"['Crime', 'Thriller']",False,False,True,False,False,False,2,Thriller
1512,tt7321356,Some Time Later,2018,"Comedy,Sci-Fi",5.8,2360000.0,1729112.0,2.36,1.73,-26.73254237288136,"['Comedy', 'Sci-Fi']",False,True,False,True,False,False,2,Comedy
1512,tt7321356,Some Time Later,2018,"Comedy,Sci-Fi",5.8,2360000.0,1729112.0,2.36,1.73,-26.73254237288136,"['Comedy', 'Sci-Fi']",False,True,False,True,False,False,2,Sci-Fi
1513,tt7329656,47 Meters Down: Uncaged,2019,"Adventure,Drama,Horror",5.0,12000000.0,46783103.0,12.0,46.78,289.8591916666667,"['Adventure', 'Drama', 'Horror']",False,False,False,False,True,False,3,Adventure
1513,tt7329656,47 Meters Down: Uncaged,2019,"Adventure,Drama,Horror",5.0,12000000.0,46783103.0,12.0,46.78,289.8591916666667,"['Adventure', 'Drama', 'Horror']",False,False,False,False,True,False,3,Horror
1514,tt7334528,Uncle Drew,2018,"Comedy,Sport",5.7,19000000.0,46664414.0,19.0,46.66,145.60217894736843,"['Comedy', 'Sport']",False,True,False,False,False,False,2,Comedy
1516,tt7343762,Good Boys,2019,"Adventure,Comedy",6.7,20000000.0,111033203.0,20.0,111.03,455.166015,"['Adventure', 'Comedy']",False,True,False,False,True,False,2,Adventure
1516,tt7343762,Good Boys,2019,"Adventure,Comedy",6.7,20000000.0,111033203.0,20.0,111.03,455.166015,"['Adventure', 'Comedy']",False,True,False,False,True,False,2,Comedy
1518,tt7349950,It Chapter Two,2019,"Drama,Fantasy,Horror",6.6,79000000.0,473093228.0,79.0,473.09,498.85218734177215,"['Drama', 'Fantasy', 'Horror']",False,False,False,False,False,False,3,Horror
1519,tt7362036,Dying to Survive,2018,"Comedy,Drama",7.9,15000000.0,451183391.0,15.0,451.18,2907.889273333333,"['Comedy', 'Drama']",False,True,False,False,False,False,2,Comedy
1520,tt7365604,Dog Days,2018,"Comedy,Drama,Romance",6.2,10000000.0,6842356.0,10.0,6.84,-31.57644,"['Comedy', 'Drama', 'Romance']",False,True,False,False,False,False,3,Comedy
1521,tt7388562,"Paul, Apostle of Christ",2018,"Adventure,Biography,Drama",6.6,5000000.0,25915966.0,5.0,25.92,418.31932,"['Adventure', 'Biography', 'Drama']",False,False,False,False,True,False,3,Adventure
1524,tt7401588,Instant Family,2018,"Comedy,Drama",7.3,48000000.0,120556201.0,48.0,120.56,151.15875208333333,"['Comedy', 'Drama']",False,True,False,False,False,False,2,Comedy
1525,tt7424200,Teen Titans GO! to the Movies,2018,"Action,Adventure,Animation",6.8,10000000.0,52090236.0,10.0,52.09,420.90236,"['Action', 'Adventure', 'Animation']",False,False,False,False,True,True,3,Adventure
1525,tt7424200,Teen Titans GO! to the Movies,2018,"Action,Adventure,Animation",6.8,10000000.0,52090236.0,10.0,52.09,420.90236,"['Action', 'Adventure', 'Animation']",False,False,False,False,True,True,3,Animation
1526,tt7430722,War,2019,"Action,Thriller",6.5,21000000.0,67179155.0,21.0,67.18,219.90073809523813,"['Action', 'Thriller']",False,False,True,False,False,False,2,Thriller
1527,tt7456310,Anna,2019,"Action,Thriller",6.6,36214200.0,31640190.0,36.21,31.64,-12.630432261378132,"['Action', 'Thriller']",False,False,True,False,False,False,2,Thriller
1529,tt7533756,Louis & Luca - Mission to the Moon,2018,"Animation,Family",6.6,5005000.0,4957487.0,5.0,4.96,-0.9493106893106893,"['Animation', 'Family']",False,False,False,False,False,True,2,Animation
1531,tt7547410,Dora and the Lost City of Gold,2019,"Adventure,Comedy,Family",6.0,49000000.0,119682635.0,49.0,119.68,144.2502755102041,"['Adventure', 'Comedy', 'Family']",False,True,False,False,True,False,3,Adventure
1531,tt7547410,Dora and the Lost City of Gold,2019,"Adventure,Comedy,Family",6.0,49000000.0,119682635.0,49.0,119.68,144.2502755102041,"['Adventure', 'Comedy', 'Family']",False,True,False,False,True,False,3,Comedy
1532,tt7597486,Norske byggeklosser,2018,Comedy,5.8,1925000.0,3741780.0,1.92,3.74,94.37818181818182,['Comedy'],False,True,False,False,False,False,1,Comedy
1533,tt7605074,The Wandering Earth,2019,"Action,Sci-Fi",6.0,48000000.0,699856699.0,48.0,699.86,1358.0347895833333,"['Action', 'Sci-Fi']",False,False,False,True,False,False,2,Sci-Fi
1534,tt7616798,A Dog's Way Home,2019,"Adventure,Drama,Family",6.7,18000000.0,80708134.0,18.0,80.71,348.3785222222222,"['Adventure', 'Drama', 'Family']",False,False,False,False,True,False,3,Adventure
