,tconst,primaryTitle,startYear,genres,averageRating,budget,ww_gross,budget1mil,ww_gross1mil,numeratorROI,ROI,genre_list,History,Mystery,Western,Fantasy,Drama,Horror,Documentary,Comedy,Thriller,Music,Sport,Biography,Romance,Sci-Fi,Crime,Family,Adventure,Action,Musical,Animation,War,genre_count
197,tt1055292,Life as We Know It,2010,"Comedy,Drama,Romance",6.5,38000000.0,105734416.0,38.0,105.73,67734416.0,178.24846315789472,Drama,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,3
197,tt1055292,Life as We Know It,2010,"Comedy,Drama,Romance",6.5,38000000.0,105734416.0,38.0,105.73,67734416.0,178.24846315789472,Romance,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,3
198,tt1059969,Spud,2010,"Comedy,Drama",6.7,4000000.0,2415999.0,4.0,2.42,-1584001.0,-39.600025,Comedy,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2
198,tt1059969,Spud,2010,"Comedy,Drama",6.7,4000000.0,2415999.0,4.0,2.42,-1584001.0,-39.600025,Drama,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2
199,tt1065073,Boyhood,2014,Drama,7.9,4000000.0,48137666.0,4.0,48.14,44137666.0,1103.44165,Drama,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
200,tt1067583,Water for Elephants,2011,"Drama,Romance",6.9,38000000.0,117094902.0,38.0,117.09,79094902.0,208.1444789473684,Drama,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
200,tt1067583,Water for Elephants,2011,"Drama,Romance",6.9,38000000.0,117094902.0,38.0,117.09,79094902.0,208.1444789473684,Romance,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2
201,tt1067774,Monte Carlo,2011,"Adventure,Comedy,Family",5.8,20000000.0,39782683.0,20.0,39.78,19782683.0,98.913415,Adventure,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,3
201,tt1067774,Monte Carlo,2011,"Adventure,Comedy,Family",5.8,20000000.0,39782683.0,20.0,39.78,19782683.0,98.913415,Comedy,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,3
201,tt1067774,Monte Carlo,2011,"Adventure,Comedy,Family",5.8,20000000.0,39782683.0,20.0,39.78,19782683.0,98.913415,Family,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,3
202,tt1068242,Footloose,2011,"Comedy,Drama,Music",5.9,24000000.0,63543328.0,24.0,63.54,39543328.0,164.76386666666667,Comedy,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,3
202,tt1068242,Footloose,2011,"Comedy,Drama,Music",5.9,24000000.0,63543328.0,24.0,63.54,39543328.0,164.76386666666667,Drama,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,3
202,tt1068242,Footloose,2011,"Comedy,Drama,Music",5.9,24000000.0,63543328.0,24.0,63.54,39543328.0,164.76386666666667,Music,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,3
203,tt1071875,Ghost Rider: Spirit of Vengeance,2011,"Action,Fantasy,Thriller",4.3,57000000.0,132563930.0,57.0,132.56,75563930.0,132.56829824561402,Action,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,3
203,tt1071875,Ghost Rider: Spirit of Vengeance,2011,"Action,Fantasy,Thriller",4.3,57000000.0,132563930.0,57.0,132.56,75563930.0,132.56829824561402,Fantasy,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,3
203,tt1071875,Ghost Rider: Spirit of Vengeance,2011,"Action,Fantasy,Thriller",4.3,57000000.0,132563930.0,57.0,132.56,75563930.0,132.56829824561402,Thriller,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,3
204,tt1072748,Winchester,2018,"Biography,Drama,Fantasy",5.4,3500000.0,44019588.0,3.5,44.02,40519588.0,1157.7025142857142,Biography,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3
204,tt1072748,Winchester,2018,"Biography,Drama,Fantasy",5.4,3500000.0,44019588.0,3.5,44.02,40519588.0,1157.7025142857142,Drama,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3
204,tt1072748,Winchester,2018,"Biography,Drama,Fantasy",5.4,3500000.0,44019588.0,3.5,44.02,40519588.0,1157.7025142857142,Fantasy,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,3
205,tt1074638,Skyfall,2012,"Action,Adventure,Thriller",7.7,200000000.0,1108561013.0,200.0,1108.56,908561013.0,454.28050649999994,Action,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,3
205,tt1074638,Skyfall,2012,"Action,Adventure,Thriller",7.7,200000000.0,1108561013.0,200.0,1108.56,908561013.0,454.28050649999994,Adventure,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,3
205,tt1074638,Skyfall,2012,"Action,Adventure,Thriller",7.7,200000000.0,1108561013.0,200.0,1108.56,908561013.0,454.28050649999994,Thriller,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,3
206,tt1075747,Jonah Hex,2010,"Action,Drama,Fantasy",4.7,47000000.0,10903312.0,47.0,10.9,-36096688.0,-76.80146382978722,Action,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3
206,tt1075747,Jonah Hex,2010,"Action,Drama,Fantasy",4.7,47000000.0,10903312.0,47.0,10.9,-36096688.0,-76.80146382978722,Drama,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3
206,tt1075747,Jonah Hex,2010,"Action,Drama,Fantasy",4.7,47000000.0,10903312.0,47.0,10.9,-36096688.0,-76.80146382978722,Fantasy,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3
207,tt1077368,Dark Shadows,2012,"Comedy,Fantasy,Horror",6.2,150000000.0,245527149.0,150.0,245.53,95527149.0,63.684766,Comedy,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3
207,tt1077368,Dark Shadows,2012,"Comedy,Fantasy,Horror",6.2,150000000.0,245527149.0,150.0,245.53,95527149.0,63.684766,Fantasy,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3
207,tt1077368,Dark Shadows,2012,"Comedy,Fantasy,Horror",6.2,150000000.0,245527149.0,150.0,245.53,95527149.0,63.684766,Horror,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3
208,tt1082807,The Belko Experiment,2016,"Horror,Thriller",6.1,5000000.0,11084630.0,5.0,11.08,6084630.0,121.6926,Horror,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2
208,tt1082807,The Belko Experiment,2016,"Horror,Thriller",6.1,5000000.0,11084630.0,5.0,11.08,6084630.0,121.6926,Thriller,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2
209,tt1083452,Eddie the Eagle,2015,"Biography,Comedy,Drama",7.4,23000000.0,46152800.0,23.0,46.15,23152800.0,100.66434782608695,Biography,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,3
209,tt1083452,Eddie the Eagle,2015,"Biography,Comedy,Drama",7.4,23000000.0,46152800.0,23.0,46.15,23152800.0,100.66434782608695,Comedy,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,3
209,tt1083452,Eddie the Eagle,2015,"Biography,Comedy,Drama",7.4,23000000.0,46152800.0,23.0,46.15,23152800.0,100.66434782608695,Drama,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,3
210,tt1086772,Blended,2014,"Comedy,Romance",6.5,40000000.0,127994610.0,40.0,127.99,87994610.0,219.98652500000003,Comedy,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,2
210,tt1086772,Blended,2014,"Comedy,Romance",6.5,40000000.0,127994610.0,40.0,127.99,87994610.0,219.98652500000003,Romance,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,2
211,tt1091191,Lone Survivor,2013,"Action,Biography,Drama",7.5,40000000.0,154802912.0,40.0,154.8,114802912.0,287.00728,Action,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,3
211,tt1091191,Lone Survivor,2013,"Action,Biography,Drama",7.5,40000000.0,154802912.0,40.0,154.8,114802912.0,287.00728,Biography,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,3
211,tt1091191,Lone Survivor,2013,"Action,Biography,Drama",7.5,40000000.0,154802912.0,40.0,154.8,114802912.0,287.00728,Drama,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,3
212,tt1092026,Paul,2011,"Adventure,Comedy,Sci-Fi",7.0,40000000.0,97984015.0,40.0,97.98,57984015.0,144.9600375,Adventure,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,3
212,tt1092026,Paul,2011,"Adventure,Comedy,Sci-Fi",7.0,40000000.0,97984015.0,40.0,97.98,57984015.0,144.9600375,Comedy,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,3
212,tt1092026,Paul,2011,"Adventure,Comedy,Sci-Fi",7.0,40000000.0,97984015.0,40.0,97.98,57984015.0,144.9600375,Sci-Fi,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,3
213,tt1092634,Shanghai,2010,"Crime,Drama,Mystery",6.4,50000000.0,15302850.0,50.0,15.3,-34697150.0,-69.3943,Crime,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3
213,tt1092634,Shanghai,2010,"Crime,Drama,Mystery",6.4,50000000.0,15302850.0,50.0,15.3,-34697150.0,-69.3943,Drama,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3
213,tt1092634,Shanghai,2010,"Crime,Drama,Mystery",6.4,50000000.0,15302850.0,50.0,15.3,-34697150.0,-69.3943,Mystery,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3
214,tt1093357,The Darkest Hour,2011,"Action,Adventure,Horror",4.9,30000000.0,64626786.0,30.0,64.63,34626786.0,115.42262000000001,Action,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,3
214,tt1093357,The Darkest Hour,2011,"Action,Adventure,Horror",4.9,30000000.0,64626786.0,30.0,64.63,34626786.0,115.42262000000001,Adventure,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,3
214,tt1093357,The Darkest Hour,2011,"Action,Adventure,Horror",4.9,30000000.0,64626786.0,30.0,64.63,34626786.0,115.42262000000001,Horror,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,3
215,tt1100089,Foxcatcher,2014,"Biography,Drama,Sport",7.0,24000000.0,19206513.0,24.0,19.21,-4793487.0,-19.972862499999998,Biography,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,3
215,tt1100089,Foxcatcher,2014,"Biography,Drama,Sport",7.0,24000000.0,19206513.0,24.0,19.21,-4793487.0,-19.972862499999998,Drama,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,3
215,tt1100089,Foxcatcher,2014,"Biography,Drama,Sport",7.0,24000000.0,19206513.0,24.0,19.21,-4793487.0,-19.972862499999998,Sport,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,3
216,tt1103153,Killers,2010,"Action,Comedy,Romance",5.5,75000000.0,98159963.0,75.0,98.16,23159963.0,30.879950666666666,Action,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,3
216,tt1103153,Killers,2010,"Action,Comedy,Romance",5.5,75000000.0,98159963.0,75.0,98.16,23159963.0,30.879950666666666,Comedy,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,3
216,tt1103153,Killers,2010,"Action,Comedy,Romance",5.5,75000000.0,98159963.0,75.0,98.16,23159963.0,30.879950666666666,Romance,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,3
217,tt1104001,TRON: Legacy,2010,"Action,Adventure,Sci-Fi",6.8,170000000.0,400062763.0,170.0,400.06,230062763.0,135.3310370588235,Action,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,3
217,tt1104001,TRON: Legacy,2010,"Action,Adventure,Sci-Fi",6.8,170000000.0,400062763.0,170.0,400.06,230062763.0,135.3310370588235,Adventure,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,3
217,tt1104001,TRON: Legacy,2010,"Action,Adventure,Sci-Fi",6.8,170000000.0,400062763.0,170.0,400.06,230062763.0,135.3310370588235,Sci-Fi,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,3
218,tt11041006,Crazy Romance,2019,"Comedy,Drama,Romance",6.1,5600000.0,21386368.0,5.6,21.39,15786368.0,281.89942857142853,Comedy,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,3
218,tt11041006,Crazy Romance,2019,"Comedy,Drama,Romance",6.1,5600000.0,21386368.0,5.6,21.39,15786368.0,281.89942857142853,Drama,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,3
218,tt11041006,Crazy Romance,2019,"Comedy,Drama,Romance",6.1,5600000.0,21386368.0,5.6,21.39,15786368.0,281.89942857142853,Romance,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,3
219,tt1109624,Paddington,2014,"Adventure,Comedy,Family",7.2,55000000.0,282374179.0,55.0,282.37,227374179.0,413.4075981818182,Adventure,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,3
219,tt1109624,Paddington,2014,"Adventure,Comedy,Family",7.2,55000000.0,282374179.0,55.0,282.37,227374179.0,413.4075981818182,Comedy,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,3
